"INDICATOR_ID","SPATIALUNIT_ID","YEAR","VALUE","VALUE_ADDITION","CAT"
399,87,2016,590.5,NA,"26.05.2020 10:54"
399,87,2017,601.3,NA,"26.05.2020 10:54"
399,87,2018,593.8,NA,"26.05.2020 10:54"
399,87,2019,586.2,NA,"26.05.2020 10:54"
399,88,2002,543.2,NA,"26.05.2020 10:54"
399,88,2003,548.8,NA,"26.05.2020 10:54"
399,88,2004,556.7,NA,"26.05.2020 10:54"
399,88,2005,560.3,NA,"26.05.2020 10:54"
399,88,2006,578.8,NA,"26.05.2020 10:54"
399,88,2007,591.1,NA,"26.05.2020 10:54"
399,88,2008,601.5,NA,"26.05.2020 10:54"
399,88,2009,608.5,NA,"26.05.2020 10:54"
399,88,2010,635.3,NA,"26.05.2020 10:54"
399,88,2011,630.6,NA,"26.05.2020 10:54"
399,88,2012,655.6,NA,"26.05.2020 10:54"
399,88,2013,652.4,NA,"26.05.2020 10:54"
399,88,2014,654.3,NA,"26.05.2020 10:54"
399,88,2015,656.8,NA,"26.05.2020 10:54"
399,88,2016,659.3,NA,"26.05.2020 10:54"
399,88,2017,655.7,NA,"26.05.2020 10:54"
399,88,2018,652.8,NA,"26.05.2020 10:54"
399,88,2019,667.8,NA,"26.05.2020 10:54"
399,89,2002,555.5,NA,"26.05.2020 10:54"
399,89,2003,547.9,NA,"26.05.2020 10:54"
399,89,2004,562.2,NA,"26.05.2020 10:54"
399,89,2005,563.9,NA,"26.05.2020 10:54"
399,89,2006,559.7,NA,"26.05.2020 10:54"
399,89,2007,578.6,NA,"26.05.2020 10:54"
399,89,2008,581.2,NA,"26.05.2020 10:54"
399,89,2009,590.1,NA,"26.05.2020 10:54"
399,89,2010,595.1,NA,"26.05.2020 10:54"
399,89,2011,600.4,NA,"26.05.2020 10:54"
399,89,2012,602.7,NA,"26.05.2020 10:54"
399,89,2013,608.3,NA,"26.05.2020 10:54"
399,89,2014,601.5,NA,"26.05.2020 10:54"
399,89,2015,615.6,NA,"26.05.2020 10:54"
399,89,2016,627.2,NA,"26.05.2020 10:54"
399,89,2017,624.1,NA,"26.05.2020 10:54"
399,89,2018,613.4,NA,"26.05.2020 10:54"
399,89,2019,617.7,NA,"26.05.2020 10:54"
399,90,2002,477.2,NA,"26.05.2020 10:54"
399,90,2003,484,NA,"26.05.2020 10:54"
399,90,2004,492.2,NA,"26.05.2020 10:54"
399,90,2005,492.4,NA,"26.05.2020 10:54"
399,90,2006,496.5,NA,"26.05.2020 10:54"
399,90,2007,504.7,NA,"26.05.2020 10:54"
399,90,2008,497.5,NA,"26.05.2020 10:54"
399,90,2009,496.9,NA,"26.05.2020 10:54"
399,90,2010,496.5,NA,"26.05.2020 10:54"
399,90,2011,494.2,NA,"26.05.2020 10:54"
399,90,2012,506.4,NA,"26.05.2020 10:54"
399,90,2013,508,NA,"26.05.2020 10:54"
399,90,2014,506.6,NA,"26.05.2020 10:54"
399,90,2015,513.2,NA,"26.05.2020 10:54"
399,90,2016,518.6,NA,"26.05.2020 10:54"
399,90,2017,517.1,NA,"26.05.2020 10:54"
399,84,2005,550.8,NA,"26.05.2020 10:54"
399,84,2006,569,NA,"26.05.2020 10:54"
399,84,2007,563.8,NA,"26.05.2020 10:54"
399,84,2008,558.1,NA,"26.05.2020 10:54"
399,84,2009,549.6,NA,"26.05.2020 10:54"
399,84,2010,557.6,NA,"26.05.2020 10:54"
399,84,2011,574.6,NA,"26.05.2020 10:54"
399,84,2012,572.9,NA,"26.05.2020 10:54"
399,84,2013,577.9,NA,"26.05.2020 10:54"
399,84,2014,581.2,NA,"26.05.2020 10:54"
399,84,2015,587,NA,"26.05.2020 10:54"
399,84,2016,584.2,NA,"26.05.2020 10:54"
399,84,2017,578.3,NA,"26.05.2020 10:54"
399,84,2018,584.4,NA,"26.05.2020 10:54"
399,84,2019,581.9,NA,"26.05.2020 10:54"
399,85,2002,501.5,NA,"26.05.2020 10:54"
399,85,2003,503.4,NA,"26.05.2020 10:54"
399,85,2004,504.8,NA,"26.05.2020 10:54"
399,85,2005,511.8,NA,"26.05.2020 10:54"
399,85,2006,520,NA,"26.05.2020 10:54"
399,85,2007,522.3,NA,"26.05.2020 10:54"
399,85,2008,519.2,NA,"26.05.2020 10:54"
399,85,2009,522.6,NA,"26.05.2020 10:54"
399,85,2010,517.9,NA,"26.05.2020 10:54"
399,85,2011,546.1,NA,"26.05.2020 10:54"
399,85,2012,540.3,NA,"26.05.2020 10:54"
399,85,2013,539.7,NA,"26.05.2020 10:54"
399,85,2014,543.8,NA,"26.05.2020 10:54"
399,85,2015,537.4,NA,"26.05.2020 10:54"
399,85,2016,543.7,NA,"26.05.2020 10:54"
399,85,2017,544.8,NA,"26.05.2020 10:54"
399,85,2018,549.2,NA,"26.05.2020 10:54"
399,85,2019,544.3,NA,"26.05.2020 10:54"
399,86,2002,458.9,NA,"26.05.2020 10:54"
399,86,2003,442.4,NA,"26.05.2020 10:54"
399,86,2004,458.5,NA,"26.05.2020 10:54"
399,86,2005,486,NA,"26.05.2020 10:54"
399,86,2006,498.8,NA,"26.05.2020 10:54"
399,86,2007,512.4,NA,"26.05.2020 10:54"
399,86,2008,516.2,NA,"26.05.2020 10:54"
399,86,2009,562.2,NA,"26.05.2020 10:54"
399,86,2010,561.3,NA,"26.05.2020 10:54"
399,86,2011,679.6,NA,"26.05.2020 10:54"
399,86,2012,648.9,NA,"26.05.2020 10:54"
399,86,2013,617.6,NA,"26.05.2020 10:54"
399,86,2014,613,NA,"26.05.2020 10:54"
399,86,2015,631.8,NA,"26.05.2020 10:54"
399,86,2016,617.7,NA,"26.05.2020 10:54"
399,86,2017,612.6,NA,"26.05.2020 10:54"
399,86,2018,612.2,NA,"26.05.2020 10:54"
399,86,2019,613.8,NA,"26.05.2020 10:54"
399,87,2002,537.5,NA,"26.05.2020 10:54"
399,87,2003,553.1,NA,"26.05.2020 10:54"
399,87,2004,557.4,NA,"26.05.2020 10:54"
399,87,2005,554.4,NA,"26.05.2020 10:54"
399,87,2006,565.7,NA,"26.05.2020 10:54"
399,87,2007,562.8,NA,"26.05.2020 10:54"
399,87,2008,563,NA,"26.05.2020 10:54"
399,87,2009,562.6,NA,"26.05.2020 10:54"
399,87,2010,569.1,NA,"26.05.2020 10:54"
399,87,2011,578.9,NA,"26.05.2020 10:54"
399,87,2012,588.2,NA,"26.05.2020 10:54"
399,87,2013,582.3,NA,"26.05.2020 10:54"
399,87,2014,585.2,NA,"26.05.2020 10:54"
399,76,2005,567.1,NA,"26.05.2020 10:54"
399,76,2006,563.7,NA,"26.05.2020 10:54"
399,76,2007,566.9,NA,"26.05.2020 10:54"
399,76,2008,569.5,NA,"26.05.2020 10:54"
399,76,2009,563.2,NA,"26.05.2020 10:54"
399,76,2010,561.6,NA,"26.05.2020 10:54"
399,76,2011,561.4,NA,"26.05.2020 10:54"
399,76,2012,576.4,NA,"26.05.2020 10:54"
399,76,2013,577.9,NA,"26.05.2020 10:54"
399,76,2014,578.7,NA,"26.05.2020 10:54"
399,76,2015,597,NA,"26.05.2020 10:54"
399,76,2016,601.1,NA,"26.05.2020 10:54"
399,76,2017,605.5,NA,"26.05.2020 10:54"
399,76,2018,602.8,NA,"26.05.2020 10:54"
399,76,2019,600.5,NA,"26.05.2020 10:54"
399,77,2002,598,NA,"26.05.2020 10:54"
399,77,2003,586.1,NA,"26.05.2020 10:54"
399,77,2004,597.2,NA,"26.05.2020 10:54"
399,77,2005,601,NA,"26.05.2020 10:54"
399,77,2006,591.1,NA,"26.05.2020 10:54"
399,77,2007,590,NA,"26.05.2020 10:54"
399,77,2008,598.7,NA,"26.05.2020 10:54"
399,77,2009,624.2,NA,"26.05.2020 10:54"
399,77,2010,616.6,NA,"26.05.2020 10:54"
399,77,2011,627.4,NA,"26.05.2020 10:54"
399,77,2012,620.5,NA,"26.05.2020 10:54"
399,77,2013,636.6,NA,"26.05.2020 10:54"
399,77,2014,630.5,NA,"26.05.2020 10:54"
399,77,2015,614.9,NA,"26.05.2020 10:54"
399,77,2016,610.8,NA,"26.05.2020 10:54"
399,77,2017,582.8,NA,"26.05.2020 10:54"
399,77,2018,595.3,NA,"26.05.2020 10:54"
399,77,2019,579.4,NA,"26.05.2020 10:54"
399,78,2002,570.8,NA,"26.05.2020 10:54"
399,78,2003,538.2,NA,"26.05.2020 10:54"
399,78,2004,541.6,NA,"26.05.2020 10:54"
399,78,2005,532,NA,"26.05.2020 10:54"
399,78,2006,563.3,NA,"26.05.2020 10:54"
399,78,2007,561.9,NA,"26.05.2020 10:54"
399,78,2008,603.1,NA,"26.05.2020 10:54"
399,78,2009,601.4,NA,"26.05.2020 10:54"
399,78,2010,617.6,NA,"26.05.2020 10:54"
399,78,2011,623.4,NA,"26.05.2020 10:54"
399,78,2012,649.6,NA,"26.05.2020 10:54"
399,78,2013,663,NA,"26.05.2020 10:54"
399,78,2014,680.3,NA,"26.05.2020 10:54"
399,78,2015,668.5,NA,"26.05.2020 10:54"
399,78,2016,691.7,NA,"26.05.2020 10:54"
399,78,2017,696.6,NA,"26.05.2020 10:54"
399,78,2018,650.8,NA,"26.05.2020 10:54"
399,78,2019,692.3,NA,"26.05.2020 10:54"
399,79,2002,651.2,NA,"26.05.2020 10:54"
399,79,2003,601.4,NA,"26.05.2020 10:54"
399,79,2004,628.5,NA,"26.05.2020 10:54"
399,79,2005,609.6,NA,"26.05.2020 10:54"
399,79,2006,621.3,NA,"26.05.2020 10:54"
399,79,2007,626.1,NA,"26.05.2020 10:54"
399,79,2008,629.9,NA,"26.05.2020 10:54"
399,79,2009,624.2,NA,"26.05.2020 10:54"
399,79,2010,613.1,NA,"26.05.2020 10:54"
399,79,2011,623.1,NA,"26.05.2020 10:54"
399,79,2012,623.9,NA,"26.05.2020 10:54"
399,79,2013,621.3,NA,"26.05.2020 10:54"
399,79,2014,638.8,NA,"26.05.2020 10:54"
399,79,2015,639.5,NA,"26.05.2020 10:54"
399,79,2016,642.3,NA,"26.05.2020 10:54"
399,79,2017,650.3,NA,"26.05.2020 10:54"
399,79,2018,625.2,NA,"26.05.2020 10:54"
399,79,2019,652.1,NA,"26.05.2020 10:54"
399,80,2002,639.7,NA,"26.05.2020 10:54"
399,80,2003,635.2,NA,"26.05.2020 10:54"
399,80,2004,657.4,NA,"26.05.2020 10:54"
399,80,2005,625,NA,"26.05.2020 10:54"
399,80,2006,637.9,NA,"26.05.2020 10:54"
399,80,2007,627.5,NA,"26.05.2020 10:54"
399,80,2008,619.8,NA,"26.05.2020 10:54"
399,80,2009,620.6,NA,"26.05.2020 10:54"
399,80,2010,630.7,NA,"26.05.2020 10:54"
399,80,2011,624.6,NA,"26.05.2020 10:54"
399,80,2012,632.3,NA,"26.05.2020 10:54"
399,80,2013,636.8,NA,"26.05.2020 10:54"
399,80,2014,657.5,NA,"26.05.2020 10:54"
399,80,2015,639.2,NA,"26.05.2020 10:54"
399,80,2016,635.3,NA,"26.05.2020 10:54"
399,80,2017,637.1,NA,"26.05.2020 10:54"
399,80,2018,640.7,NA,"26.05.2020 10:54"
399,80,2019,645.4,NA,"26.05.2020 10:54"
399,81,2002,588.7,NA,"26.05.2020 10:54"
399,81,2003,592.8,NA,"26.05.2020 10:54"
399,81,2004,609.3,NA,"26.05.2020 10:54"
399,81,2005,588.7,NA,"26.05.2020 10:54"
399,81,2006,613.9,NA,"26.05.2020 10:54"
399,81,2007,609.1,NA,"26.05.2020 10:54"
399,81,2008,605.5,NA,"26.05.2020 10:54"
399,81,2009,596.7,NA,"26.05.2020 10:54"
399,81,2010,611.9,NA,"26.05.2020 10:54"
399,81,2011,618.2,NA,"26.05.2020 10:54"
399,81,2012,628.7,NA,"26.05.2020 10:54"
399,81,2013,615.7,NA,"26.05.2020 10:54"
399,81,2014,616.1,NA,"26.05.2020 10:54"
399,81,2015,625.3,NA,"26.05.2020 10:54"
399,81,2016,633.8,NA,"26.05.2020 10:54"
399,81,2017,624.6,NA,"26.05.2020 10:54"
399,81,2018,613.3,NA,"26.05.2020 10:54"
399,81,2019,605.6,NA,"26.05.2020 10:54"
399,83,2006,544.3,NA,"26.05.2020 10:54"
399,83,2007,546.7,NA,"26.05.2020 10:54"
399,83,2008,560.3,NA,"26.05.2020 10:54"
399,83,2009,587.1,NA,"26.05.2020 10:54"
399,83,2010,597.1,NA,"26.05.2020 10:54"
399,83,2011,601.3,NA,"26.05.2020 10:54"
399,83,2012,604.5,NA,"26.05.2020 10:54"
399,83,2013,609.8,NA,"26.05.2020 10:54"
399,83,2014,618.8,NA,"26.05.2020 10:54"
399,83,2015,617.1,NA,"26.05.2020 10:54"
399,83,2016,639.4,NA,"26.05.2020 10:54"
399,83,2017,624.3,NA,"26.05.2020 10:54"
399,83,2018,617.4,NA,"26.05.2020 10:54"
399,83,2019,622.5,NA,"26.05.2020 10:54"
399,84,2002,552,NA,"26.05.2020 10:54"
399,84,2003,537.9,NA,"26.05.2020 10:54"
399,84,2004,536.5,NA,"26.05.2020 10:54"
399,82,2002,595.8,NA,"26.05.2020 10:54"
399,82,2003,588.8,NA,"26.05.2020 10:54"
399,82,2004,626.2,NA,"26.05.2020 10:54"
399,82,2005,623.7,NA,"26.05.2020 10:54"
399,82,2006,645.5,NA,"26.05.2020 10:54"
399,82,2007,648.3,NA,"26.05.2020 10:54"
399,82,2008,650.6,NA,"26.05.2020 10:54"
399,82,2009,679.6,NA,"26.05.2020 10:54"
399,82,2010,676.1,NA,"26.05.2020 10:54"
399,82,2011,657.1,NA,"26.05.2020 10:54"
399,82,2012,683,NA,"26.05.2020 10:54"
399,82,2013,646.8,NA,"26.05.2020 10:54"
399,82,2014,696.5,NA,"26.05.2020 10:54"
399,82,2015,724.2,NA,"26.05.2020 10:54"
399,82,2016,687.7,NA,"26.05.2020 10:54"
399,82,2017,726,NA,"26.05.2020 10:54"
399,82,2018,672,NA,"26.05.2020 10:54"
399,82,2019,654,NA,"26.05.2020 10:54"
399,83,2002,547.4,NA,"26.05.2020 10:54"
399,83,2003,551.2,NA,"26.05.2020 10:54"
399,83,2004,554.8,NA,"26.05.2020 10:54"
399,83,2005,552.4,NA,"26.05.2020 10:54"
399,127,2015,619.8,NA,"26.05.2020 10:54"
399,127,2016,640.2,NA,"26.05.2020 10:54"
399,127,2017,648.6,NA,"26.05.2020 10:54"
399,127,2018,646.1,NA,"26.05.2020 10:54"
399,127,2019,633.7,NA,"26.05.2020 10:54"
399,128,2002,521.4,NA,"26.05.2020 10:54"
399,128,2003,512.4,NA,"26.05.2020 10:54"
399,128,2004,515.2,NA,"26.05.2020 10:54"
399,128,2005,516.9,NA,"26.05.2020 10:54"
399,128,2006,514,NA,"26.05.2020 10:54"
399,128,2007,516.2,NA,"26.05.2020 10:54"
399,128,2008,531.2,NA,"26.05.2020 10:54"
399,128,2009,527.7,NA,"26.05.2020 10:54"
399,128,2010,545.4,NA,"26.05.2020 10:54"
399,128,2011,530.6,NA,"26.05.2020 10:54"
399,128,2012,534.1,NA,"26.05.2020 10:54"
399,128,2013,520,NA,"26.05.2020 10:54"
399,128,2014,660.9,NA,"26.05.2020 10:54"
399,128,2015,650.9,NA,"26.05.2020 10:54"
399,128,2016,636.2,NA,"26.05.2020 10:54"
399,128,2017,645.9,NA,"26.05.2020 10:54"
399,128,2018,646.9,NA,"26.05.2020 10:54"
399,128,2019,643.7,NA,"26.05.2020 10:54"
399,129,2002,413.7,NA,"26.05.2020 10:54"
399,129,2003,412.6,NA,"26.05.2020 10:54"
399,129,2004,414.2,NA,"26.05.2020 10:54"
399,129,2005,415.4,NA,"26.05.2020 10:54"
399,129,2006,411,NA,"26.05.2020 10:54"
399,129,2007,408.8,NA,"26.05.2020 10:54"
399,129,2008,409.1,NA,"26.05.2020 10:54"
399,129,2009,533.3,NA,"26.05.2020 10:54"
399,129,2010,530,NA,"26.05.2020 10:54"
399,129,2011,524.1,NA,"26.05.2020 10:54"
399,129,2012,530.9,NA,"26.05.2020 10:54"
399,129,2013,535.2,NA,"26.05.2020 10:54"
399,129,2014,528,NA,"26.05.2020 10:54"
399,129,2015,522.7,NA,"26.05.2020 10:54"
399,129,2016,518.3,NA,"26.05.2020 10:54"
399,129,2017,504.8,NA,"26.05.2020 10:54"
399,129,2018,503.4,NA,"26.05.2020 10:54"
399,129,2019,504.5,NA,"26.05.2020 10:54"
399,130,2002,527.3,NA,"26.05.2020 10:54"
399,130,2003,527.9,NA,"26.05.2020 10:54"
399,130,2004,533.5,NA,"26.05.2020 10:54"
399,130,2005,536.7,NA,"26.05.2020 10:54"
399,130,2006,547.6,NA,"26.05.2020 10:54"
399,130,2007,541.1,NA,"26.05.2020 10:54"
399,130,2008,551.2,NA,"26.05.2020 10:54"
399,130,2009,550.7,NA,"26.05.2020 10:54"
399,130,2010,556.6,NA,"26.05.2020 10:54"
399,130,2011,563.1,NA,"26.05.2020 10:54"
399,130,2012,564.9,NA,"26.05.2020 10:54"
399,130,2013,565.3,NA,"26.05.2020 10:54"
399,130,2014,568.1,NA,"26.05.2020 10:54"
399,130,2015,570.8,NA,"26.05.2020 10:54"
399,130,2016,582.2,NA,"26.05.2020 10:54"
399,130,2017,578.7,NA,"26.05.2020 10:54"
399,130,2018,574,NA,"26.05.2020 10:54"
399,130,2019,575.1,NA,"26.05.2020 10:54"
399,131,2002,580.2,NA,"26.05.2020 10:54"
399,131,2003,580.3,NA,"26.05.2020 10:54"
399,131,2004,587.6,NA,"26.05.2020 10:54"
399,131,2005,570.3,NA,"26.05.2020 10:54"
399,131,2006,564.1,NA,"26.05.2020 10:54"
399,131,2007,576.9,NA,"26.05.2020 10:54"
399,131,2008,579.1,NA,"26.05.2020 10:54"
399,131,2009,549.4,NA,"26.05.2020 10:54"
399,131,2010,557.1,NA,"26.05.2020 10:54"
399,131,2011,548.7,NA,"26.05.2020 10:54"
399,131,2012,546.3,NA,"26.05.2020 10:54"
399,131,2013,550.3,NA,"26.05.2020 10:54"
399,131,2014,546.9,NA,"26.05.2020 10:54"
399,131,2015,553.4,NA,"26.05.2020 10:54"
399,131,2016,546.6,NA,"26.05.2020 10:54"
399,131,2017,551.7,NA,"26.05.2020 10:54"
399,131,2018,547.2,NA,"26.05.2020 10:54"
399,131,2019,534.9,NA,"26.05.2020 10:54"
399,135,2006,544.5,NA,"26.05.2020 10:54"
399,135,2007,555.6,NA,"26.05.2020 10:54"
399,135,2008,526.9,NA,"26.05.2020 10:54"
399,135,2009,531.8,NA,"26.05.2020 10:54"
399,135,2010,520.6,NA,"26.05.2020 10:54"
399,135,2011,533.1,NA,"26.05.2020 10:54"
399,135,2012,541,NA,"26.05.2020 10:54"
399,135,2013,533.5,NA,"26.05.2020 10:54"
399,135,2014,523.7,NA,"26.05.2020 10:54"
399,135,2015,516.5,NA,"26.05.2020 10:54"
399,135,2016,508.2,NA,"26.05.2020 10:54"
399,135,2017,515.8,NA,"26.05.2020 10:54"
399,135,2018,511,NA,"26.05.2020 10:54"
399,135,2019,511.6,NA,"26.05.2020 10:54"
399,136,2002,479,NA,"26.05.2020 10:54"
399,136,2003,474.4,NA,"26.05.2020 10:54"
399,136,2004,485.7,NA,"26.05.2020 10:54"
399,136,2005,486.5,NA,"26.05.2020 10:54"
399,136,2006,482.4,NA,"26.05.2020 10:54"
399,136,2007,480.1,NA,"26.05.2020 10:54"
399,136,2008,479.8,NA,"26.05.2020 10:54"
399,136,2009,476.2,NA,"26.05.2020 10:54"
399,136,2010,480,NA,"26.05.2020 10:54"
399,136,2011,475.7,NA,"26.05.2020 10:54"
399,136,2012,480,NA,"26.05.2020 10:54"
399,136,2013,479.2,NA,"26.05.2020 10:54"
399,136,2014,476.1,NA,"26.05.2020 10:54"
399,136,2015,476.7,NA,"26.05.2020 10:54"
399,136,2016,475.9,NA,"26.05.2020 10:54"
399,136,2017,472.8,NA,"26.05.2020 10:54"
399,136,2018,473.2,NA,"26.05.2020 10:54"
399,136,2019,469.4,NA,"26.05.2020 10:54"
399,137,2002,602.6,NA,"26.05.2020 10:54"
399,137,2003,597.6,NA,"26.05.2020 10:54"
399,137,2004,609.1,NA,"26.05.2020 10:54"
399,137,2005,606.8,NA,"26.05.2020 10:54"
399,137,2006,597.6,NA,"26.05.2020 10:54"
399,137,2007,601.3,NA,"26.05.2020 10:54"
399,137,2008,598.8,NA,"26.05.2020 10:54"
399,137,2009,597.6,NA,"26.05.2020 10:54"
399,137,2010,590.6,NA,"26.05.2020 10:54"
399,137,2011,585,NA,"26.05.2020 10:54"
399,137,2012,594.7,NA,"26.05.2020 10:54"
399,137,2013,599.9,NA,"26.05.2020 10:54"
399,137,2014,597.2,NA,"26.05.2020 10:54"
399,137,2015,591.5,NA,"26.05.2020 10:54"
399,137,2016,592.1,NA,"26.05.2020 10:54"
399,137,2017,598.7,NA,"26.05.2020 10:54"
399,137,2018,595,NA,"26.05.2020 10:54"
399,137,2019,601.2,NA,"26.05.2020 10:54"
399,138,2002,584.3,NA,"26.05.2020 10:54"
399,138,2003,588.4,NA,"26.05.2020 10:54"
399,138,2004,599.6,NA,"26.05.2020 10:54"
399,138,2005,614.1,NA,"26.05.2020 10:54"
399,138,2006,603.4,NA,"26.05.2020 10:54"
399,138,2007,600.9,NA,"26.05.2020 10:54"
399,138,2008,602.7,NA,"26.05.2020 10:54"
399,138,2009,611.4,NA,"26.05.2020 10:54"
399,138,2010,604.4,NA,"26.05.2020 10:54"
399,138,2011,600.2,NA,"26.05.2020 10:54"
399,138,2012,629.8,NA,"26.05.2020 10:54"
399,138,2013,630.7,NA,"26.05.2020 10:54"
399,138,2014,635.8,NA,"26.05.2020 10:54"
399,138,2015,636,NA,"26.05.2020 10:54"
399,138,2016,627.1,NA,"26.05.2020 10:54"
399,138,2017,621.7,NA,"26.05.2020 10:54"
399,138,2018,617.7,NA,"26.05.2020 10:54"
399,138,2019,620.2,NA,"26.05.2020 10:54"
399,139,2002,533.9,NA,"26.05.2020 10:54"
399,139,2003,556.8,NA,"26.05.2020 10:54"
399,139,2004,560.9,NA,"26.05.2020 10:54"
399,139,2005,574.1,NA,"26.05.2020 10:54"
399,139,2006,576.2,NA,"26.05.2020 10:54"
399,139,2007,555.4,NA,"26.05.2020 10:54"
399,139,2008,578.8,NA,"26.05.2020 10:54"
399,139,2009,580.5,NA,"26.05.2020 10:54"
399,139,2010,599,NA,"26.05.2020 10:54"
399,139,2011,625.6,NA,"26.05.2020 10:54"
399,139,2012,630,NA,"26.05.2020 10:54"
399,139,2013,644,NA,"26.05.2020 10:54"
399,139,2014,644.1,NA,"26.05.2020 10:54"
399,139,2015,631.7,NA,"26.05.2020 10:54"
399,139,2016,635.1,NA,"26.05.2020 10:54"
399,139,2017,649.3,NA,"26.05.2020 10:54"
399,139,2018,652.8,NA,"26.05.2020 10:54"
399,139,2019,638.3,NA,"26.05.2020 10:54"
399,132,2002,469.4,NA,"26.05.2020 10:54"
399,132,2003,463.1,NA,"26.05.2020 10:54"
399,132,2004,466.8,NA,"26.05.2020 10:54"
399,132,2005,459,NA,"26.05.2020 10:54"
399,132,2006,464.5,NA,"26.05.2020 10:54"
399,132,2007,456.1,NA,"26.05.2020 10:54"
399,132,2008,478,NA,"26.05.2020 10:54"
399,132,2009,461.6,NA,"26.05.2020 10:54"
399,132,2010,469.2,NA,"26.05.2020 10:54"
399,132,2011,460.7,NA,"26.05.2020 10:54"
399,132,2012,464.5,NA,"26.05.2020 10:54"
399,132,2013,464.5,NA,"26.05.2020 10:54"
399,132,2014,458.2,NA,"26.05.2020 10:54"
399,132,2015,460,NA,"26.05.2020 10:54"
399,132,2016,453.2,NA,"26.05.2020 10:54"
399,132,2017,448.6,NA,"26.05.2020 10:54"
399,132,2018,448.6,NA,"26.05.2020 10:54"
399,132,2019,444.9,NA,"26.05.2020 10:54"
399,133,2002,596.5,NA,"26.05.2020 10:54"
399,133,2003,580.5,NA,"26.05.2020 10:54"
399,133,2004,585.5,NA,"26.05.2020 10:54"
399,133,2005,595.8,NA,"26.05.2020 10:54"
399,133,2006,596.1,NA,"26.05.2020 10:54"
399,133,2007,594.2,NA,"26.05.2020 10:54"
399,133,2008,593.9,NA,"26.05.2020 10:54"
399,133,2009,591.1,NA,"26.05.2020 10:54"
399,133,2010,593.3,NA,"26.05.2020 10:54"
399,133,2011,589.5,NA,"26.05.2020 10:54"
399,133,2012,596.3,NA,"26.05.2020 10:54"
399,133,2013,597.5,NA,"26.05.2020 10:54"
399,133,2014,593,NA,"26.05.2020 10:54"
399,133,2015,599.7,NA,"26.05.2020 10:54"
399,133,2016,597.4,NA,"26.05.2020 10:54"
399,133,2017,595.5,NA,"26.05.2020 10:54"
399,133,2018,595.8,NA,"26.05.2020 10:54"
399,133,2019,595.6,NA,"26.05.2020 10:54"
399,134,2002,549.1,NA,"26.05.2020 10:54"
399,134,2003,559.7,NA,"26.05.2020 10:54"
399,134,2004,568.1,NA,"26.05.2020 10:54"
399,134,2005,577.7,NA,"26.05.2020 10:54"
399,134,2006,582.1,NA,"26.05.2020 10:54"
399,134,2007,572.2,NA,"26.05.2020 10:54"
399,134,2008,584.4,NA,"26.05.2020 10:54"
399,134,2009,571,NA,"26.05.2020 10:54"
399,134,2010,567.5,NA,"26.05.2020 10:54"
399,134,2011,567.2,NA,"26.05.2020 10:54"
399,134,2012,578.7,NA,"26.05.2020 10:54"
399,134,2013,573.4,NA,"26.05.2020 10:54"
399,134,2014,574.4,NA,"26.05.2020 10:54"
399,134,2015,561.6,NA,"26.05.2020 10:54"
399,134,2016,558.6,NA,"26.05.2020 10:54"
399,134,2017,565.4,NA,"26.05.2020 10:54"
399,134,2018,566.6,NA,"26.05.2020 10:54"
399,134,2019,575.5,NA,"26.05.2020 10:54"
399,135,2002,559,NA,"26.05.2020 10:54"
399,135,2003,549.4,NA,"26.05.2020 10:54"
399,135,2004,551.2,NA,"26.05.2020 10:54"
399,135,2005,546.2,NA,"26.05.2020 10:54"
399,117,2007,532.8,NA,"26.05.2020 10:54"
399,117,2008,537.6,NA,"26.05.2020 10:54"
399,117,2009,549.9,NA,"26.05.2020 10:54"
399,117,2010,562.7,NA,"26.05.2020 10:54"
399,117,2011,571.6,NA,"26.05.2020 10:54"
399,117,2012,586.3,NA,"26.05.2020 10:54"
399,117,2013,591.7,NA,"26.05.2020 10:54"
399,117,2014,599.3,NA,"26.05.2020 10:54"
399,118,2002,553.1,NA,"26.05.2020 10:54"
399,118,2003,571.7,NA,"26.05.2020 10:54"
399,118,2004,560.9,NA,"26.05.2020 10:54"
399,118,2005,580.4,NA,"26.05.2020 10:54"
399,118,2006,586.2,NA,"26.05.2020 10:54"
399,118,2007,572,NA,"26.05.2020 10:54"
399,118,2008,556.7,NA,"26.05.2020 10:54"
399,118,2009,586.1,NA,"26.05.2020 10:54"
399,118,2010,572.1,NA,"26.05.2020 10:54"
399,118,2011,561.9,NA,"26.05.2020 10:54"
399,118,2012,594.8,NA,"26.05.2020 10:54"
399,118,2013,587.2,NA,"26.05.2020 10:54"
399,118,2014,583.7,NA,"26.05.2020 10:54"
399,118,2015,587.1,NA,"26.05.2020 10:54"
399,118,2016,589.5,NA,"26.05.2020 10:54"
399,118,2017,592.3,NA,"26.05.2020 10:54"
399,118,2018,596,NA,"26.05.2020 10:54"
399,118,2019,593.7,NA,"26.05.2020 10:54"
399,119,2002,561.1,NA,"26.05.2020 10:54"
399,119,2003,564.5,NA,"26.05.2020 10:54"
399,119,2004,557.9,NA,"26.05.2020 10:54"
399,119,2005,567.6,NA,"26.05.2020 10:54"
399,125,2013,609.7,NA,"26.05.2020 10:54"
399,125,2014,640.2,NA,"26.05.2020 10:54"
399,126,2002,566,NA,"26.05.2020 10:54"
399,126,2003,567.6,NA,"26.05.2020 10:54"
399,126,2004,578.5,NA,"26.05.2020 10:54"
