"Nachname","Vorname","Stimmen","BFS-Nr.","Gemeindenamen","Bisher","Gewählt","Wahlkreis-Nr.","Wahlkreis","Kandidaten-Nr."
"Meier","Cécile","193","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Cécile","28","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Cécile","237","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Cécile","130","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Cécile","79","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Cécile","419","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Cécile","9","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Cécile","50","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Cécile","256","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_317"
"Meier","Urs","57","81","Bachs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","31","82","Boppelsen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","55","83","Buchs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","25","84","Dällikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","18","85","Dänikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","95","86","Dielsdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","4","87","Hüttikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","42","88","Neerach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","42","89","Niederglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","85","90","Niederhasli","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","92","91","Niederweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","39","92","Oberglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","34","93","Oberweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","27","94","Otelfingen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","17","95","Regensberg","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","140","96","Regensdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","61","97","Rümlang","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","21","98","Schleinikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","33","99","Schöfflisdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","46","100","Stadel","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","105","101","Steinmaur","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier","Urs","4","102","Weiach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_504"
"Meier Flumini","Ursula","106","151","Erlenbach","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","127","152","Herrliberg","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","207","153","Hombrechtikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","346","154","Küsnacht","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","398","155","Männedorf","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","452","156","Meilen","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","105","157","Oetwil am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","642","158","Stäfa","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","226","159","Uetikon am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","98","160","Zumikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Flumini","Ursula","399","161","Zollikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_210"
"Meier Hitz","Brigitte","100","111","Bäretswil","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","222","112","Bubikon","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","165","113","Dürnten","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","61","114","Fischenthal","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","243","115","Gossau","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","95","116","Grüningen","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","308","117","Hinwil","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","320","118","Rüti","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","41","119","Seegräben","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","228","120","Wald","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meier Hitz","Brigitte","645","121","Wetzikon","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_206"
"Meinen Zwicker","Anna","73","111","Bäretswil","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","224","112","Bubikon","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","131","113","Dürnten","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","27","114","Fischenthal","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","224","115","Gossau","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","79","116","Grüningen","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","195","117","Hinwil","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","203","118","Rüti","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","37","119","Seegräben","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","135","120","Wald","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meinen Zwicker","Anna","429","121","Wetzikon","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_409"
"Meister","Martin","0","81","Bachs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","1","82","Boppelsen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","17","83","Buchs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","7","84","Dällikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","3","85","Dänikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","7","86","Dielsdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","0","87","Hüttikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","10","88","Neerach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","11","89","Niederglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","18","90","Niederhasli","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","7","91","Niederweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","12","92","Oberglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","8","93","Oberweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","7","94","Otelfingen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","0","95","Regensberg","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","28","96","Regensdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","20","97","Rümlang","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","0","98","Schleinikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","2","99","Schöfflisdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","4","100","Stadel","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","4","101","Steinmaur","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister","Martin","5","102","Weiach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_906"
"Meister-Peterhans","Kurt","8","1","Aeugst am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","124","2","Affoltern am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","49","3","Bonstetten","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","26","4","Hausen am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","28","5","Hedingen","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","8","6","Kappel am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","32","7","Knonau","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","2","8","Maschwanden","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","32","9","Mettmenstetten","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","96","10","Obfelden","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","18","11","Ottenbach","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","5","12","Rifferswil","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","44","13","Stallikon","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Meister-Peterhans","Kurt","79","14","Wettswil am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_603"
"Mennel","Nicolás (Antipasti)","161","20261","Zürich, Kreis 3","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_1204"
"Mennel","Nicolás (Antipasti)","126","60261","Zürich, Kreis 9","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_1204"
"Merk","Corinne","552","10230","Winterthur Altstadt","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_111"
"Merk","Corinne","870","20230","Winterthur O'Winterthur","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_111"
"Merk","Corinne","1021","30230","Winterthur Seen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_111"
"Merk","Corinne","315","40230","Winterthur Töss","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_111"
"Merk","Corinne","329","50230","Winterthur Veltheim","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_111"
"Merk","Corinne","663","60230","Winterthur Wülflingen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_111"
"Merk","Corinne","372","70230","Winterthur Mattenbach","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_111"
"Merki","Claudia","70","1","Aeugst am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","397","2","Affoltern am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","241","3","Bonstetten","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","153","4","Hausen am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","185","5","Hedingen","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","33","6","Kappel am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","78","7","Knonau","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","41","8","Maschwanden","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","216","9","Mettmenstetten","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","192","10","Obfelden","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","106","11","Ottenbach","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","42","12","Rifferswil","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","133","13","Stallikon","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merki","Claudia","151","14","Wettswil am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_203"
"Merkler","Ursina","3139","80261","Zürich, Kreis 11","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_205"
"Merkler","Ursina","1148","90261","Zürich, Kreis 12","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_205"
"Merz","Markus","159","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","51","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","40","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","52","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","67","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","11","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","28","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","153","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","239","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Markus","47","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_615"
"Merz","Anna","169","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","345","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","494","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","221","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","129","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","154","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","47","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","83","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","34","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","33","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","25","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","306","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","70","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","205","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","37","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","416","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","111","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","38","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","545","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","9","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","47","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Merz","Anna","256","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_305"
"Métry","Marc","37","111","Bäretswil","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","115","112","Bubikon","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","201","113","Dürnten","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","13","114","Fischenthal","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","85","115","Gossau","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","21","116","Grüningen","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","120","117","Hinwil","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","265","118","Rüti","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","6","119","Seegräben","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","84","120","Wald","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Métry","Marc","243","121","Wetzikon","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_602"
"Mettler","Christian","2223","80261","Zürich, Kreis 11","1","1","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_101"
"Mettler","Christian","880","90261","Zürich, Kreis 12","1","1","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_101"
"Meyer","Pirmin","1225","20261","Zürich, Kreis 3","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_405"
"Meyer","Pirmin","1043","60261","Zürich, Kreis 9","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_405"
"Meyer","Raphael","334","131","Adliswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Raphael","83","135","Kilchberg","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Raphael","283","136","Langnau am Albis","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Raphael","55","137","Oberrieden","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Raphael","161","138","Richterswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Raphael","59","139","Rüschlikon","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Raphael","241","141","Thalwil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Raphael","322","293","Wädenswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Raphael","204","295","Horgen","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_606"
"Meyer","Bruno Alois","290","151","Erlenbach","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","528","152","Herrliberg","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","525","153","Hombrechtikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","824","154","Küsnacht","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","564","155","Männedorf","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","786","156","Meilen","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","241","157","Oetwil am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","841","158","Stäfa","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","336","159","Uetikon am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","326","160","Zumikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Bruno Alois","593","161","Zollikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_109"
"Meyer","Saskia","165","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","509","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","985","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","297","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","294","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","473","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","314","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","294","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","182","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","203","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","120","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","780","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","165","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","482","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","143","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","500","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","290","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","157","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","577","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","61","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","147","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Saskia","401","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_112"
"Meyer","Karl Heinz","79","81","Bachs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","158","82","Boppelsen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","396","83","Buchs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","236","84","Dällikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","126","85","Dänikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","316","86","Dielsdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","126","87","Hüttikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","603","88","Neerach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","352","89","Niederglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","522","90","Niederhasli","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","184","91","Niederweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","256","92","Oberglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","154","93","Oberweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","215","94","Otelfingen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","38","95","Regensberg","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","925","96","Regensdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","403","97","Rümlang","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","60","98","Schleinikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","125","99","Schöfflisdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","239","100","Stadel","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","239","101","Steinmaur","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Meyer","Karl Heinz","124","102","Weiach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_106"
"Mezzadri","Andreas","26","131","Adliswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
"Mezzadri","Andreas","12","135","Kilchberg","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
"Mezzadri","Andreas","21","136","Langnau am Albis","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
"Mezzadri","Andreas","13","137","Oberrieden","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_1004"
