"spatialunit_ontology","spatialunit_hist_id","spatialunit_current_id","spatialunit_name_de","spatialunit_name_fr","spatialunit_name_it","spatialunit_name_en","valid_from","valid_until","canton_hist_id","district_hist_id"
"A.ADM3",15486,5422,"Aubonne","Aubonne","Aubonne","Aubonne","01.07.2011","31.12.2020",22,10279
"A.ADM3",15487,5451,"Avenches","Avenches","Avenches","Avenches","01.07.2011","",22,10274
"A.ADM3",15488,5464,"Vully-les-Lacs","Vully-les-Lacs","Vully-les-Lacs","Vully-les-Lacs","01.07.2011","",22,10274
"A.ADM3",15489,5540,"Montilliez","Montilliez","Montilliez","Montilliez","01.07.2011","",22,10275
"A.ADM3",15490,5541,"Goumoëns","Goumoëns","Goumoëns","Goumoëns","01.07.2011","",22,10275
"A.ADM3",15491,5804,"Jorat-Menthue","Jorat-Menthue","Jorat-Menthue","Jorat-Menthue","01.07.2011","",22,10275
"A.ADM3",15492,5571,"Tévenon","Tévenon","Tévenon","Tévenon","01.07.2011","",22,10276
"A.ADM3",15493,5613,"Bourg-en-Lavaux","Bourg-en-Lavaux","Bourg-en-Lavaux","Bourg-en-Lavaux","01.07.2011","",22,10278
"A.ADM3",15494,5634,"Echichens","Echichens","Echichens","Echichens","01.07.2011","",22,10279
"A.ADM3",15495,5675,"Lucens","Lucens","Lucens","Lucens","01.07.2011","31.12.2016",22,10274
"A.ADM3",15496,5831,"Valbroye","Valbroye","Valbroye","Valbroye","01.07.2011","",22,10274
"A.ADM3",15497,5938,"Yverdon-les-Bains","Yverdon-les-Bains","Yverdon-les-Bains","Yverdon-les-Bains","01.07.2011","",22,10276
"A.ADM3",15504,5805,"Oron","Oron","Oron","Oron","01.01.2012","",22,10278
"A.ADM3",15505,5799,"Servion","Servion","Servion","Servion","01.01.2012","",22,10278
"A.ADM3",15506,5905,"Champvent","Champvent","Champvent","Champvent","01.01.2012","",22,10276
"A.ADM3",15507,5913,"Donneloye","Donneloye","Donneloye","Donneloye","01.01.2012","",22,10276
"A.ADM3",15616,5693,"Montanaire","Montanaire","Montanaire","Montanaire","01.01.2013","",22,10275
"A.ADM3",15651,5624,"Bussigny","Bussigny","Bussigny","Bussigny","01.05.2014","",22,10281
"A.ADM3",15652,5702,"Arzier-Le Muids","Arzier-Le Muids","Arzier-Le Muids","Arzier-Le Muids","01.05.2014","",22,10280
"A.ADM3",15687,5806,"Jorat-Mézières","Jorat-Mézières","Jorat-Mézières","Jorat-Mézières","01.07.2016","",22,10278
"A.ADM3",16073,5675,"Lucens","Lucens","Lucens","Lucens","01.01.2017","",22,10274
"A.ADM3",16074,5749,"Chavornay","Chavornay","Chavornay","Chavornay","01.01.2017","",22,10276
"A.ADM3",16600,5422,"Aubonne","Aubonne","Aubonne","Aubonne","01.01.2021","",22,10279
"A.ADM3",16609,5713,"Crans (VD)","Crans (VD)","Crans (VD)","Crans (VD)","01.01.2021","",22,10280
"A.ADM3",16612,5656,"Hautemorges","Hautemorges","Hautemorges","Hautemorges","01.07.2021","",22,10279
"A.ADM3",16613,5511,"Assens","Assens","Assens","Assens","01.07.2021","",22,10275
"A.ADM3",10078,6158,"Vionnaz","Vionnaz","Vionnaz","Vionnaz","01.01.1960","",23,10013
"A.ADM3",10159,6011,"Zwischbergen","Zwischbergen","Zwischbergen","Zwischbergen","01.01.1960","",23,10035
"A.ADM3",10288,9759,"Lac Léman (VS)","Lac Léman (VS)","Lac Léman (VS)","Lac Léman (VS)","01.01.1960","",23,10135
"A.ADM3",10315,6300,"Zermatt","Zermatt","Zermatt","Zermatt","01.01.1960","",23,10180
"A.ADM3",10330,6299,"Zeneggen","Zeneggen","Zeneggen","Zeneggen","01.01.1960","",23,10180
"A.ADM3",10337,6202,"Wiler (Lötschen)","Wiler (Lötschen)","Wiler (Lötschen)","Wiler (Lötschen)","01.01.1960","",23,10125
"A.ADM3",10369,6036,"Vollèges","Vollèges","Vollèges","Vollèges","01.01.1960","31.12.2020",23,10033
"A.ADM3",10372,6159,"Vouvry","Vouvry","Vouvry","Vouvry","01.01.1960","",23,10013
"A.ADM3",10375,6292,"St. Niklaus","St. Niklaus","St. Niklaus","St. Niklaus","01.01.1960","",23,10180
"A.ADM3",10376,6251,"Vissoie","Vissoie","Vissoie","Vissoie","01.01.1960","31.12.2008",23,10178
"A.ADM3",10419,6298,"Visperterminen","Visperterminen","Visperterminen","Visperterminen","01.01.1960","",23,10180
"A.ADM3",10555,6295,"Täsch","Täsch","Täsch","Täsch","01.01.1960","",23,10180
"A.ADM3",10560,6010,"Termen","Termen","Termen","Termen","01.01.1960","",23,10035
"A.ADM3",10573,6293,"Stalden (VS)","Stalden (VS)","Stalden (VS)","Stalden (VS)","01.01.1960","",23,10180
"A.ADM3",10574,6294,"Staldenried","Staldenried","Staldenried","Staldenried","01.01.1960","",23,10180
"A.ADM3",10581,6200,"Steg","Steg","Steg","Steg","01.01.1960","31.12.2008",23,10125
"A.ADM3",10599,6070,"Steinhaus","Steinhaus","Steinhaus","Steinhaus","01.01.1960","30.09.2004",23,10032
"A.ADM3",10846,6114,"Turtmann","Turtmann","Turtmann","Turtmann","01.01.1960","31.12.2012",23,10030
"A.ADM3",10860,6201,"Unterbäch","Unterbäch","Unterbäch","Unterbäch","01.01.1960","",23,10125
"A.ADM3",10872,6071,"Ulrichen","Ulrichen","Ulrichen","Ulrichen","01.01.1960","31.12.2008",23,10032
"A.ADM3",10877,6296,"Törbel","Törbel","Törbel","Törbel","01.01.1960","",23,10180
"A.ADM3",10891,6142,"Trient","Trient","Trient","Trient","01.01.1960","",23,10029
"A.ADM3",10897,6156,"Troistorrents","Troistorrents","Troistorrents","Troistorrents","01.01.1960","",23,10013
"A.ADM3",10907,6267,"Veysonnaz","Veysonnaz","Veysonnaz","Veysonnaz","01.01.1960","",23,10179
"A.ADM3",10908,6115,"Unterems","Unterems","Unterems","Unterems","01.01.1960","31.12.2012",23,10030
"A.ADM3",10912,6249,"Venthône","Venthône","Venthône","Venthône","01.01.1960","31.12.2020",23,10178
"A.ADM3",10914,6088,"Vernamiège","Vernamiège","Vernamiège","Vernamiège","01.01.1960","31.12.2010",23,10031
"A.ADM3",10917,6219,"Vernayaz","Vernayaz","Vernayaz","Vernayaz","01.01.1960","",23,10177
"A.ADM3",10919,6220,"Vérossaz","Vérossaz","Vérossaz","Vérossaz","01.01.1960","",23,10177
"A.ADM3",10923,6025,"Vétroz","Vétroz","Vétroz","Vétroz","01.01.1960","",23,10034
"A.ADM3",10925,6089,"Vex","Vex","Vex","Vex","01.01.1960","",23,10031
"A.ADM3",10926,6250,"Veyras","Veyras","Veyras","Veyras","01.01.1960","31.12.2020",23,10178
"A.ADM3",10933,6157,"Val-d'Illiez","Val-d'Illiez","Val-d'Illiez","Val-d'Illiez","01.01.1960","",23,10013
"A.ADM3",10938,6116,"Varen","Varen","Varen","Varen","01.01.1960","",23,10030
"A.ADM3",11217,6002,"Brig","Brig","Brig","Brig","01.01.1960","30.09.1972",23,10035
"A.ADM3",11218,6003,"Brigerbad","Brigerbad","Brigerbad","Brigerbad","01.01.1960","30.09.1972",23,10035
"A.ADM3",11219,6005,"Glis","Glis","Glis","Glis","01.01.1960","30.09.1972",23,10035
"A.ADM3",11220,6248,"Sierre","Sierre","Sierre","Sierre","01.01.1960","30.09.1972",23,10178
"A.ADM3",11221,6236,"Granges (VS)","Granges (VS)","Granges (VS)","Granges (VS)","01.01.1960","30.09.1972",23,10178
"A.ADM3",11222,6297,"Visp","Visp","Visp","Visp","01.01.1960","30.09.1972",23,10180
"A.ADM3",11223,6284,"Eyholz","Eyholz","Eyholz","Eyholz","01.01.1960","30.09.1972",23,10180
"A.ADM3",11249,6072,"Kommunanz Gluringen/Ritzingen","Kommunanz Gluringen/Ritzingen","Kommunanz Gluringen/Ritzingen","Kommunanz Gluringen/Ritzingen","01.01.1960","30.09.2000",23,10032
"A.ADM3",11264,6266,"Sion","Sion","Sion","Sion","01.01.1960","16.11.1968",23,10179
"A.ADM3",11265,6262,"Bramois","Bramois","Bramois","Bramois","01.01.1960","16.11.1968",23,10179
"A.ADM3",11274,6081,"Agettes","Agettes","Agettes","Agettes","01.01.1960","31.12.1964",23,10031
"A.ADM3",11277,6136,"Martigny-Bourg","Martigny-Bourg","Martigny-Bourg","Martigny-Bourg","01.01.1960","31.07.1964",23,10029
"A.ADM3",11278,6138,"Martigny-Ville","Martigny-Ville","Martigny-Ville","Martigny-Ville","01.01.1960","31.07.1964",23,10029
"A.ADM3",11396,6232,"Chalais","Chalais","Chalais","Chalais","01.01.1960","",23,10178
"A.ADM3",11415,6151,"Champéry","Champéry","Champéry","Champéry","01.01.1960","",23,10013
"A.ADM3",11418,6022,"Chamoson","Chamoson","Chamoson","Chamoson","01.01.1960","",23,10034
"A.ADM3",11440,6233,"Chandolin","Chandolin","Chandolin","Chandolin","01.01.1960","31.12.2008",23,10178
"A.ADM3",11448,6132,"Charrat","Charrat","Charrat","Charrat","01.01.1960","31.12.2020",23,10029
"A.ADM3",11485,6193,"Bürchen","Bürchen","Bürchen","Bürchen","01.01.1960","",23,10125
"A.ADM3",11596,6152,"Collombey-Muraz","Collombey-Muraz","Collombey-Muraz","Collombey-Muraz","01.01.1960","",23,10013
"A.ADM3",11598,6211,"Collonges","Collonges","Collonges","Collonges","01.01.1960","",23,10177
"A.ADM3",11602,6234,"Chermignon","Chermignon","Chermignon","Chermignon","01.01.1960","31.12.2016",23,10178
"A.ADM3",11610,6235,"Chippis","Chippis","Chippis","Chippis","01.01.1960","",23,10178
"A.ADM3",11635,6023,"Conthey","Conthey","Conthey","Conthey","01.01.1960","",23,10034
"A.ADM3",11653,6051,"Ausserbinn","Ausserbinn","Ausserbinn","Ausserbinn","01.01.1960","30.09.2004",23,10032
"A.ADM3",11666,6082,"Ayent","Ayent","Ayent","Ayent","01.01.1960","",23,10031
"A.ADM3",11675,6191,"Ausserberg","Ausserberg","Ausserberg","Ausserberg","01.01.1960","",23,10125
"A.ADM3",11686,6231,"Ayer","Ayer","Ayer","Ayer","01.01.1960","31.12.2008",23,10178
"A.ADM3",11705,6031,"Bagnes","Bagnes","Bagnes","Bagnes","01.01.1960","31.12.2020",23,10033
"A.ADM3",11714,6281,"Baltschieder","Baltschieder","Baltschieder","Baltschieder","01.01.1960","",23,10180
"A.ADM3",11720,6101,"Agarn","Agarn","Agarn","Agarn","01.01.1960","",23,10030
"A.ADM3",11730,6102,"Albinen","Albinen","Albinen","Albinen","01.01.1960","",23,10030
"A.ADM3",11758,6261,"Arbaz","Arbaz","Arbaz","Arbaz","01.01.1960","",23,10179
"A.ADM3",11763,6021,"Ardon","Ardon","Ardon","Ardon","01.01.1960","",23,10034
"A.ADM3",11807,6172,"Bister","Bister","Bister","Bister","01.01.1960","",23,10125
"A.ADM3",11808,6173,"Bitsch","Bitsch","Bitsch","Bitsch","01.01.1960","",23,10125
"A.ADM3",11812,6055,"Blitzingen","Blitzingen","Blitzingen","Blitzingen","01.01.1960","31.12.2016",23,10032
"A.ADM3",11818,6192,"Blatten","Blatten","Blatten","Blatten","01.01.1960","",23,10125
"A.ADM3",11828,6103,"Bratsch","Bratsch","Bratsch","Bratsch","01.01.1960","31.12.2008",23,10030
"A.ADM3",11846,6032,"Bourg-Saint-Pierre","Bourg-Saint-Pierre","Bourg-Saint-Pierre","Bourg-Saint-Pierre","01.01.1960","",23,10033
"A.ADM3",11850,6131,"Bovernier","Bovernier","Bovernier","Bovernier","01.01.1960","",23,10029
"A.ADM3",11883,6052,"Bellwald","Bellwald","Bellwald","Bellwald","01.01.1960","",23,10032
"A.ADM3",11892,6054,"Binn","Binn","Binn","Binn","01.01.1960","",23,10032
"A.ADM3",11896,6053,"Biel (VS)","Biel (VS)","Biel (VS)","Biel (VS)","01.01.1960","30.09.2000",23,10032
"A.ADM3",11898,6001,"Birgisch","Birgisch","Birgisch","Birgisch","01.01.1960","31.12.2012",23,10035
"A.ADM3",11905,6171,"Betten","Betten","Betten","Betten","01.01.1960","31.12.2013",23,10125
"A.ADM3",11972,6108,"Guttet","Guttet","Guttet","Guttet","01.01.1960","30.09.2000",23,10030
"A.ADM3",11976,6106,"Feschel","Feschel","Feschel","Feschel","01.01.1960","30.09.2000",23,10030
"A.ADM3",11995,6195,"Ferden","Ferden","Ferden","Ferden","01.01.1960","",23,10125
"A.ADM3",12010,6214,"Finhaut","Finhaut","Finhaut","Finhaut","01.01.1960","",23,10177
"A.ADM3",12015,6174,"Filet","Filet","Filet","Filet","01.01.1960","31.12.2008",23,10125
"A.ADM3",12017,6058,"Fieschertal","Fieschertal","Fieschertal","Fieschertal","01.01.1960","",23,10032
"A.ADM3",12018,6057,"Fiesch","Fiesch","Fiesch","Fiesch","01.01.1960","",23,10032
"A.ADM3",12031,6059,"Geschinen","Geschinen","Geschinen","Geschinen","01.01.1960","30.09.2004",23,10032
"A.ADM3",12040,6285,"Grächen","Grächen","Grächen","Grächen","01.01.1960","",23,10180
"A.ADM3",12044,6238,"Grône","Grône","Grône","Grône","01.01.1960","",23,10178
"A.ADM3",12049,6175,"Goppisberg","Goppisberg","Goppisberg","Goppisberg","01.01.1960","31.10.2003",23,10125
"A.ADM3",12053,6060,"Gluringen","Gluringen","Gluringen","Gluringen","01.01.1960","30.09.2004",23,10032
"A.ADM3",12079,6177,"Grengiols","Grengiols","Grengiols","Grengiols","01.01.1960","",23,10125
"A.ADM3",12082,6107,"Gampel","Gampel","Gampel","Gampel","01.01.1960","31.12.2008",23,10030
"A.ADM3",12084,6176,"Greich","Greich","Greich","Greich","01.01.1960","31.10.2003",23,10125
"A.ADM3",12089,6133,"Fully","Fully","Fully","Fully","01.01.1960","",23,10029
"A.ADM3",12093,6237,"Grimentz","Grimentz","Grimentz","Grimentz","01.01.1960","31.12.2008",23,10178
"A.ADM3",12094,6263,"Grimisuat","Grimisuat","Grimisuat","Grimisuat","01.01.1960","",23,10179
"A.ADM3",12132,6004,"Eggerberg","Eggerberg","Eggerberg","Eggerberg","01.01.1960","",23,10035
"A.ADM3",12138,6196,"Hohtenn","Hohtenn","Hohtenn","Hohtenn","01.01.1960","31.12.2008",23,10125
"A.ADM3",12150,6282,"Eisten","Eisten","Eisten","Eisten","01.01.1960","",23,10180
"A.ADM3",12151,6194,"Eischoll","Eischoll","Eischoll","Eischoll","01.01.1960","",23,10125
"A.ADM3",12187,6239,"Icogne","Icogne","Icogne","Icogne","01.01.1960","",23,10178
"A.ADM3",12207,6212,"Dorénaz","Dorénaz","Dorénaz","Dorénaz","01.01.1960","",23,10177
"A.ADM3",12244,6105,"Erschmatt","Erschmatt","Erschmatt","Erschmatt","01.01.1960","31.12.2012",23,10030
"A.ADM3",12255,6083,"Evolène","Evolène","Evolène","Evolène","01.01.1960","",23,10031
"A.ADM3",12256,6213,"Evionnaz","Evionnaz","Evionnaz","Evionnaz","01.01.1960","",23,10177
"A.ADM3",12282,6056,"Ernen","Ernen","Ernen","Ernen","01.01.1960","30.09.2004",23,10032
"A.ADM3",12293,6283,"Embd","Embd","Embd","Embd","01.01.1960","",23,10180
"A.ADM3",12298,6084,"Hérémence","Hérémence","Hérémence","Hérémence","01.01.1960","",23,10031
"A.ADM3",12307,6104,"Ergisch","Ergisch","Ergisch","Ergisch","01.01.1960","",23,10030
"A.ADM3",12323,6153,"Monthey","Monthey","Monthey","Monthey","01.01.1960","",23,10013
"A.ADM3",12341,6243,"Montana","Montana","Montana","Montana","01.01.1960","31.12.2016",23,10178
"A.ADM3",12351,6179,"Mörel","Mörel","Mörel","Mörel","01.01.1960","31.12.2008",23,10125
"A.ADM3",12356,6062,"Mühlebach","Mühlebach","Mühlebach","Mühlebach","01.01.1960","30.09.2004",23,10032
"A.ADM3",12359,6006,"Mund","Mund","Mund","Mund","01.01.1960","31.12.2012",23,10035
"A.ADM3",12360,6063,"Münster (VS)","Münster (VS)","Münster (VS)","Münster (VS)","01.01.1960","30.09.2004",23,10032
"A.ADM3",12424,6242,"Mollens (VS)","Mollens (VS)","Mollens (VS)","Mollens (VS)","01.01.1960","31.12.2016",23,10178
"A.ADM3",12444,6241,"Miège","Miège","Miège","Miège","01.01.1960","31.12.2020",23,10178
"A.ADM3",12445,6216,"Mex (VS)","Mex (VS)","Mex (VS)","Mex (VS)","01.01.1960","31.12.2012",23,10177
"A.ADM3",12464,6112,"Oberems","Oberems","Oberems","Oberems","01.01.1960","",23,10030
"A.ADM3",12477,6065,"Obergesteln","Obergesteln","Obergesteln","Obergesteln","01.01.1960","31.12.2008",23,10032
"A.ADM3",12479,6066,"Oberwald","Oberwald","Oberwald","Oberwald","01.01.1960","31.12.2008",23,10032
"A.ADM3",12511,6198,"Niedergesteln","Niedergesteln","Niedergesteln","Niedergesteln","01.01.1960","",23,10125
"A.ADM3",12518,6024,"Nendaz","Nendaz","Nendaz","Nendaz","01.01.1960","",23,10034
"A.ADM3",12526,6086,"Nax","Nax","Nax","Nax","01.01.1960","31.12.2010",23,10031
"A.ADM3",12533,6007,"Naters","Naters","Naters","Naters","01.01.1960","31.12.2012",23,10035
"A.ADM3",12567,6064,"Niederwald","Niederwald","Niederwald","Niederwald","01.01.1960","31.12.2016",23,10032
"A.ADM3",12598,6286,"Lalden","Lalden","Lalden","Lalden","01.01.1960","",23,10180
"A.ADM3",12609,6061,"Lax","Lax","Lax","Lax","01.01.1960","",23,10032
"A.ADM3",12656,6109,"Inden","Inden","Inden","Inden","01.01.1960","",23,10030
"A.ADM3",12663,6134,"Isérables","Isérables","Isérables","Isérables","01.01.1960","",23,10029
"A.ADM3",12686,6197,"Kippel","Kippel","Kippel","Kippel","01.01.1960","",23,10125
"A.ADM3",12736,6178,"Martisberg","Martisberg","Martisberg","Martisberg","01.01.1960","31.12.2013",23,10125
"A.ADM3",12739,6085,"Mase","Mase","Mase","Mase","01.01.1960","31.12.2010",23,10031
"A.ADM3",12741,6215,"Massongex","Massongex","Massongex","Massongex","01.01.1960","",23,10177
"A.ADM3",12756,6137,"Martigny-Combe","Martigny-Combe","Martigny-Combe","Martigny-Combe","01.01.1960","",23,10029
"A.ADM3",12767,6135,"Leytron","Leytron","Leytron","Leytron","01.01.1960","",23,10029
"A.ADM3",12776,6110,"Leuk","Leuk","Leuk","Leuk","01.01.1960","31.12.2012",23,10030
"A.ADM3",12777,6111,"Leukerbad","Leukerbad","Leukerbad","Leukerbad","01.01.1960","",23,10030
"A.ADM3",12790,6033,"Liddes","Liddes","Liddes","Liddes","01.01.1960","",23,10033
"A.ADM3",12797,6240,"Lens","Lens","Lens","Lens","01.01.1960","",23,10178
"A.ADM3",12857,6246,"Saint-Léonard","Saint-Léonard","Saint-Léonard","Saint-Léonard","01.01.1960","",23,10178
"A.ADM3",12861,6245,"Saint-Jean","Saint-Jean","Saint-Jean","Saint-Jean","01.01.1960","31.12.2008",23,10178
"A.ADM3",12863,6155,"Saint-Gingolph","Saint-Gingolph","Saint-Gingolph","Saint-Gingolph","01.01.1960","",23,10013
"A.ADM3",12871,6140,"Saillon","Saillon","Saillon","Saillon","01.01.1960","",23,10029
"A.ADM3",12875,6291,"Saas Grund","Saas Grund","Saas Grund","Saas Grund","01.01.1960","31.12.2006",23,10180
"A.ADM3",12876,6290,"Saas Fee","Saas Fee","Saas Fee","Saas Fee","01.01.1960","31.12.2006",23,10180
"A.ADM3",12877,6289,"Saas Balen","Saas Balen","Saas Balen","Saas Balen","01.01.1960","31.12.2006",23,10180
"A.ADM3",12878,6288,"Saas Almagell","Saas Almagell","Saas Almagell","Saas Almagell","01.01.1960","31.12.2006",23,10180
"A.ADM3",12899,6180,"Ried bei Mörel","Ried bei Mörel","Ried bei Mörel","Ried bei Mörel","01.01.1960","31.12.1993",23,10125
"A.ADM3",12901,6008,"Ried bei Brig","Ried bei Brig","Ried bei Brig","Ried bei Brig","01.01.1960","31.12.1993",23,10035
"A.ADM3",12917,6139,"Riddes","Riddes","Riddes","Riddes","01.01.1960","",23,10029
"A.ADM3",12933,6068,"Ritzingen","Ritzingen","Ritzingen","Ritzingen","01.01.1960","30.09.2000",23,10032
"A.ADM3",12984,6009,"Simplon","Simplon","Simplon","Simplon","01.01.1960","",23,10035
"A.ADM3",13002,6035,"Sembrancher","Sembrancher","Sembrancher","Sembrancher","01.01.1960","",23,10033
"A.ADM3",13004,6069,"Selkingen","Selkingen","Selkingen","Selkingen","01.01.1960","30.09.2000",23,10032
"A.ADM3",13016,6218,"Salvan","Salvan","Salvan","Salvan","01.01.1960","",23,10177
"A.ADM3",13019,6264,"Salins","Salins","Salins","Salins","01.01.1960","31.12.2012",23,10179
"A.ADM3",13031,6217,"Saint-Maurice","Saint-Maurice","Saint-Maurice","Saint-Maurice","01.01.1960","31.12.2012",23,10177
"A.ADM3",13032,6087,"Saint-Martin (VS)","Saint-Martin (VS)","Saint-Martin (VS)","Saint-Martin (VS)","01.01.1960","",23,10031
"A.ADM3",13034,6247,"Saint-Luc","Saint-Luc","Saint-Luc","Saint-Luc","01.01.1960","31.12.2008",23,10178
"A.ADM3",13035,6113,"Salgesch","Salgesch","Salgesch","Salgesch","01.01.1960","",23,10030
"A.ADM3",13058,6141,"Saxon","Saxon","Saxon","Saxon","01.01.1960","",23,10029
"A.ADM3",13061,6265,"Savièse","Savièse","Savièse","Savièse","01.01.1960","",23,10179
"A.ADM3",13075,6154,"Port-Valais","Port-Valais","Port-Valais","Port-Valais","01.01.1960","",23,10013
"A.ADM3",13134,6034,"Orsières","Orsières","Orsières","Orsières","01.01.1960","",23,10033
"A.ADM3",13162,6199,"Raron","Raron","Raron","Raron","01.01.1960","",23,10125
"A.ADM3",13167,6067,"Reckingen (VS)","Reckingen (VS)","Reckingen (VS)","Reckingen (VS)","01.01.1960","30.09.2004",23,10032
"A.ADM3",13179,6244,"Randogne","Randogne","Randogne","Randogne","01.01.1960","31.12.2016",23,10178
"A.ADM3",13180,6287,"Randa","Randa","Randa","Randa","01.01.1960","",23,10180
"A.ADM3",13200,6136,"Martigny","Martigny","Martigny","Martigny","01.08.1964","31.12.2020",23,10029
"A.ADM3",13202,6081,"Les Agettes","Les Agettes","Les Agettes","Les Agettes","01.01.1965","31.12.2016",23,10031
"A.ADM3",13208,6266,"Sion","Sion","Sion","Sion","17.11.1968","31.12.2012",23,10179
"A.ADM3",13226,6297,"Visp","Visp","Visp","Visp","01.10.1972","",23,10180
"A.ADM3",13227,6248,"Sierre","Sierre","Sierre","Sierre","01.10.1972","",23,10178
"A.ADM3",13228,6002,"Brig-Glis","Brig-Glis","Brig-Glis","Brig-Glis","01.10.1972","",23,10035
"A.ADM3",13759,6008,"Ried-Brig","Ried-Brig","Ried-Brig","Ried-Brig","01.01.1994","",23,10035
"A.ADM3",13760,6180,"Ried-Mörel","Ried-Mörel","Ried-Mörel","Ried-Mörel","01.01.1994","31.10.2003",23,10125
"A.ADM3",14132,6073,"Grafschaft","Grafschaft","Grafschaft","Grafschaft","01.10.2000","31.12.2016",23,10032
"A.ADM3",14133,6117,"Guttet-Feschel","Guttet-Feschel","Guttet-Feschel","Guttet-Feschel","01.10.2000","",23,10030
"A.ADM3",14134,6072,"Kommunanz Gluringen/Grafschaft","Kommunanz Gluringen/Grafschaft","Kommunanz Gluringen/Grafschaft","Kommunanz Gluringen/Grafschaft","01.10.2000","31.12.2003",23,10032
"A.ADM3",14468,6181,"Riederalp","Riederalp","Riederalp","Riederalp","01.11.2003","",23,10125
"A.ADM3",14491,6391,"Kommunanz Gluringen/Grafschaft","Kommunanz Gluringen/Grafschaft","Kommunanz Gluringen/Grafschaft","Kommunanz Gluringen/Grafschaft","01.01.2004","30.09.2004",23,10032
"A.ADM3",14502,6074,"Münster-Geschinen","Münster-Geschinen","Münster-Geschinen","Münster-Geschinen","01.10.2004","31.12.2016",23,10032
"A.ADM3",14503,6075,"Reckingen-Gluringen","Reckingen-Gluringen","Reckingen-Gluringen","Reckingen-Gluringen","01.10.2004","31.12.2016",23,10032
"A.ADM3",14504,6056,"Ernen","Ernen","Ernen","Ernen","01.10.2004","",23,10032
"A.ADM3",14505,6391,"Kommunanz Reckingen-Gluringen/Grafschaft","Kommunanz Reckingen-Gluringen/Grafschaft","Kommunanz Reckingen-Gluringen/Grafschaft","Kommunanz Reckingen-Gluringen/Grafschaft","01.10.2004","31.12.2016",23,10032
"A.ADM3",14927,6288,"Saas-Almagell","Saas-Almagell","Saas-Almagell","Saas-Almagell","01.01.2007","",23,10180
"A.ADM3",14928,6289,"Saas-Balen","Saas-Balen","Saas-Balen","Saas-Balen","01.01.2007","",23,10180
"A.ADM3",14929,6290,"Saas-Fee","Saas-Fee","Saas-Fee","Saas-Fee","01.01.2007","",23,10180
"A.ADM3",14930,6291,"Saas-Grund","Saas-Grund","Saas-Grund","Saas-Grund","01.01.2007","",23,10180
"A.ADM3",14958,6076,"Obergoms","Obergoms","Obergoms","Obergoms","01.01.2009","",23,10032
"A.ADM3",14959,6118,"Gampel-Bratsch","Gampel-Bratsch","Gampel-Bratsch","Gampel-Bratsch","01.01.2009","",23,10030
"A.ADM3",14960,6203,"Mörel-Filet","Mörel-Filet","Mörel-Filet","Mörel-Filet","01.01.2009","",23,10125
"A.ADM3",14961,6204,"Steg-Hohtenn","Steg-Hohtenn","Steg-Hohtenn","Steg-Hohtenn","01.01.2009","",23,10125
"A.ADM3",14962,6252,"Anniviers","Anniviers","Anniviers","Anniviers","01.01.2009","",23,10178
"A.ADM3",15485,6090,"Mont-Noble","Mont-Noble","Mont-Noble","Mont-Noble","01.01.2011","",23,10031
"A.ADM3",15617,6007,"Naters","Naters","Naters","Naters","01.01.2013","",23,10035
"A.ADM3",15618,6110,"Leuk","Leuk","Leuk","Leuk","01.01.2013","",23,10030
"A.ADM3",15619,6119,"Turtmann-Unterems","Turtmann-Unterems","Turtmann-Unterems","Turtmann-Unterems","01.01.2013","",23,10030
"A.ADM3",15620,6217,"Saint-Maurice","Saint-Maurice","Saint-Maurice","Saint-Maurice","01.01.2013","",23,10177
"A.ADM3",15621,6266,"Sion","Sion","Sion","Sion","01.01.2013","31.12.2016",23,10179
"A.ADM3",15649,6205,"Bettmeralp","Bettmeralp","Bettmeralp","Bettmeralp","01.01.2014","",23,10125
"A.ADM3",16075,6077,"Goms","Goms","Goms","Goms","01.01.2017","",23,10032
"A.ADM3",16076,6266,"Sion","Sion","Sion","Sion","01.01.2017","",23,10179
"A.ADM3",16077,6253,"Crans-Montana","Crans-Montana","Crans-Montana","Crans-Montana","01.01.2017","",23,10178
"A.ADM3",16601,6037,"Val de Bagnes","Val de Bagnes","Val de Bagnes","Val de Bagnes","01.01.2021","",23,10033
"A.ADM3",16602,6136,"Martigny","Martigny","Martigny","Martigny","01.01.2021","",23,10029
"A.ADM3",16603,6254,"Noble-Contrée","Noble-Contrée","Noble-Contrée","Noble-Contrée","01.01.2021","",23,10178
"A.ADM3",10249,9178,"Zugersee (ZG)","Zugersee (ZG)","Zugersee (ZG)","Zugersee (ZG)","01.01.1960","",9,10108
"A.ADM3",10299,9270,"Aegerisee","Aegerisee","Aegerisee","Aegerisee","01.01.1960","",9,10108
"A.ADM3",10323,1711,"Zug","Zug","Zug","Zug","01.01.1960","",9,10108
"A.ADM3",10457,1710,"Walchwil","Walchwil","Walchwil","Walchwil","01.01.1960","",9,10108
"A.ADM3",10598,1708,"Steinhausen","Steinhausen","Steinhausen","Steinhausen","01.01.1960","",9,10108
"A.ADM3",10844,1709,"Unterägeri","Unterägeri","Unterägeri","Unterägeri","01.01.1960","",9,10108
"A.ADM3",11397,1702,"Cham","Cham","Cham","Cham","01.01.1960","",9,10108
"A.ADM3",11711,1701,"Baar","Baar","Baar","Baar","01.01.1960","",9,10108
"A.ADM3",12176,1703,"Hünenberg","Hünenberg","Hünenberg","Hünenberg","01.01.1960","",9,10108
