Stand,Kanton,Jahr,Stufe,Typ,Geschlecht,Finanzierung,Land,Anzahl
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Lettland,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Lettland,1
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Österreich,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Pakistan,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Nordmazedonien,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Schweden,3
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Russland,12
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,F,oef,Grossbritannien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Albanien,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Mexiko,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Bosnien und Herzegowina,4
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Bulgarien,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Bulgarien,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Portugal,8
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Gambia,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Kroatien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Vietnam,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Argentinien,1
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,M,oef,Portugal,2
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,F,oef,RumÃ¤nien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Kongo (Kinshasa) [Zaire],1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Iran,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Frankreich,94
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Kanada,3
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,F,oef,Österreich,4
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Norwegen,3
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Malaysia,1
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,M,oef,Portugal,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Philippinen,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Finnland,3
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Argentinien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Grossbritannien,1
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,M,oef,Sri Lanka,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Italien,31
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,M,oef,Italien,2
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,M,oef,Norwegen,1
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,M,oef,Nordmazedonien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Griechenland,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Deutschland,49
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,RumÃ¤nien,1
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,F,oef,Grossbritannien,1
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Sri Lanka,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Serbien,6
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Indien,6
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,M,oef,Türkei,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Brasilien,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Griechenland,6
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Usbekistan,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Mexiko,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Ungarn,4
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Indonesien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Slowakische Republik,3
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,M,oef,Moldova,1
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,M,oef,Spanien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,Israel,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,Russland,2
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,M,oef,Russland,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Polen,11
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Jordanien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Honduras,2
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Israel,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Mongolei,3
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Korea (Süd-),1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Belgien,4
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Luxemburg,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,DÃ¤nemark,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Syrien,1
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,M,oef,RumÃ¤nien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,Italien,1
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,F,oef,Bosnien und Herzegowina,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Australien,2
23.11.2020,zh,2017,Sekundarstufe II,Passerelle,M,oef,Italien,1
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,F,oef,Italien,1
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,M,oef,Schweiz,138
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Brasilien,3
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Pakistan,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Korea (Süd-),2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,Kamerun,1
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,F,oef,Brasilien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Polen,6
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Afghanistan,1
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Philippinen,1
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,F,oef,Libyen,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,RumÃ¤nien,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Georgien,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Nicaragua,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Sri Lanka,7
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Japan,3
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Südafrika,2
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Mexiko,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Belgien,3
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,Portugal,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Grossbritannien,26
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,DÃ¤nemark,6
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Irak,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,Türkei,2
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,M,oef,Belgien,1
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Frankreich,60
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Kongo (Brazzaville),1
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,M,oef,Kosovo,3
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Tschechische Republik,4
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Vereinigte Staaten,43
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Iran,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Schweiz,4121
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,M,oef,Deutschland,5
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Armenien,1
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,F,oef,Belgien,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Finnland,4
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Spanien,3
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Indien,1
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,M,oef,Deutschland,4
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,F,oef,Österreich,2
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,M,oef,Ungarn,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Chile,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Mexiko,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,DÃ¤nemark,7
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,Niederlande,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Bulgarien,1
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,M,oef,Niederlande,1
23.11.2020,zh,2017,Sekundarstufe II,Fachmittelschule,F,priv,Deutschland,3
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,M,oef,Bolivien,1
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,F,oef,Kroatien,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Litauen,2
23.11.2020,zh,2017,Sekundarstufe II,andere,F,priv,Kanada,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Australien,1
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,M,oef,Kirgistan,1
23.11.2020,zh,2017,Sekundarstufe II,andere,M,priv,Irland,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,oef,Australien,1
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Liechtenstein,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Slowakische Republik,2
23.11.2020,zh,2017,Sekundarstufe II,Informatikmittelschule,M,oef,Schweiz,136
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Italien,31
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,priv,Türkei,1
23.11.2020,zh,2017,Sekundarstufe II,Handelsmittelschule,F,oef,Slowakische Republik,2
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,F,oef,Ungarn,11
23.11.2020,zh,2017,Sekundarstufe II,Gymnasium,M,priv,Kanada,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Italien,2
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Portugal,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Israel,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Kanada,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Spanien,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Ukraine,6
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Bulgarien,4
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Ã„thiopien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Slowenien,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Serbien,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Indien,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Finnland,6
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Marokko,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Italien,27
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Australien,4
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,DÃ¤nemark,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Usbekistan,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Frankreich,15
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Grossbritannien,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Philippinen,2
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Ukraine,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Nordmazedonien,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Sri Lanka,5
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Lettland,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Tschechische Republik,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Südafrika,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Ungarn,8
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Georgien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Algerien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Österreich,4
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,RumÃ¤nien,4
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Libyen,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Liechtenstein,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Jordanien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Bulgarien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Türkei,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Belarus,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Indonesien,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Deutschland,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Serbien,5
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Spanien,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Albanien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Schweiz,160
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Mexiko,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Tschechische Republik,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Bulgarien,4
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Japan,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Pakistan,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Türkei,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Eritrea,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Niederlande,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Kanada,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Korea (Süd-),1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Ungarn,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Nordmazedonien,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Österreich,3
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Russland,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Japan,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Peru,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Portugal,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Griechenland,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Spanien,4
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Bosnien und Herzegowina,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Polen,6
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Neuseeland,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Niederlande,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Korea (Süd-),1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Norwegen,4
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Slowakische Republik,9
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Norwegen,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Sierra Leone,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Kroatien,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Vereinigte Staaten,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Griechenland,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Litauen,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Vereinigte Staaten,9
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Griechenland,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Russland,6
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Österreich,34
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Russland,9
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Usbekistan,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Slowakische Republik,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Kroatien,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Schweden,9
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Finnland,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Deutschland,26
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Grossbritannien,26
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Niederlande,10
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Schweiz,2732
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Deutschland,23
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Italien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Schweden,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Kongo (Brazzaville),1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Italien,5
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Österreich,22
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Staat unbekannt,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Indien,12
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Afghanistan,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Griechenland,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,China,5
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Schweiz,91
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Frankreich,4
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Armenien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Polen,9
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Ungarn,5
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Montenegro,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Italien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Brasilien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Belgien,4
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Grossbritannien,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Niederlande,16
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Taiwan,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Singapur,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Sri Lanka,11
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Schweiz,191
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,RumÃ¤nien,2
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Jemen,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Kosovo,2
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Österreich,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Luxemburg,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Lettland,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Indien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Korea (Nord-),1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Bosnien und Herzegowina,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Nordmazedonien,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Spanien,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Afghanistan,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,priv,Südafrika,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Türkei,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Italien,30
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Grossbritannien,25
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Indien,15
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Nigeria,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Kolumbien,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Kroatien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Schweiz,3340
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Deutschland,223
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,CÃ´te d'Ivoire,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Deutschland,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Ukraine,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Frankreich,21
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Malta,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Belgien,8
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Deutschland,234
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,M,oef,Frankreich,3
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Kanada,1
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Schweiz,68
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Australien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Australien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Türkei,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Afghanistan,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,DÃ¤nemark,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Portugal,17
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Neuseeland,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Schweden,10
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,priv,Finnland,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Vereinigte Staaten,10
23.11.2020,zh,2018,Sekundarstufe I,Handelsmittelschule,F,oef,Serbien,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Chile,1
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,Staat unbekannt,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,M,oef,Pakistan,2
23.11.2020,zh,2018,Sekundarstufe I,Gymnasium,F,oef,China,7
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,F,oef,Schweiz,4119
23.11.2020,zh,2018,Sekundarstufe II,Handelsmittelschule,M,oef,Tschechische Republik,1
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,priv,Türkei,1
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,priv,Schweiz,422
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,oef,Tschechische Republik,1
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,oef,Sri Lanka,12
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,priv,Staat unbekannt,8
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,priv,Australien,2
23.11.2020,zh,2018,Sekundarstufe II,Fachmittelschule,M,oef,Kosovo,2
23.11.2020,zh,2018,Sekundarstufe II,Handelsmittelschule,F,oef,Deutschland,4
23.11.2020,zh,2018,Sekundarstufe II,Informatikmittelschule,M,oef,Tschechische Republik,1
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,F,oef,Kambodscha,1
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,oef,Australien,3
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,oef,China,12
23.11.2020,zh,2018,Sekundarstufe II,andere,M,priv,Ungarn,3
23.11.2020,zh,2018,Sekundarstufe II,Fachmittelschule,F,oef,Schweiz,640
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,oef,Peru,2
23.11.2020,zh,2018,Sekundarstufe II,andere,F,priv,Australien,7
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,priv,Albanien,1
23.11.2020,zh,2018,Sekundarstufe II,andere,F,priv,Norwegen,3
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,M,priv,Polen,1
23.11.2020,zh,2018,Sekundarstufe II,andere,M,priv,Österreich,4
23.11.2020,zh,2018,Sekundarstufe II,Gymnasium,F,oef,Schweden,4
23.11.2020,zh,2018,Sekundarstufe II,Fachmittelschule,F,priv,Brasilien,1
